id,booking_status_pred,Probability
43367,1,0.91622305
43368,1,0.9715615
43369,0,0.15426873
43370,1,0.8268699
43371,0,0.45256516
43372,0,0.3867489
43373,1,0.774321
43374,0,0.0732589
43375,0,0.08328461
43376,0,0.17243621
43377,1,0.52401245
43378,1,0.8350742
43379,0,0.021360688
43380,1,0.8420641
43381,0,0.15372354
43382,0,0.079170965
43383,0,0.27403864
43384,1,0.82333285
43385,0,5.0235903e-06
43386,1,0.6928338
43387,0,0.08580601
43388,1,0.9165771
43389,1,0.941669
43390,0,0.1827609
43391,0,0.35088253
43392,0,0.06494796
43393,0,0.28558034
43394,1,0.5020716
43395,1,0.71954596
43396,0,0.07519662
43397,0,0.34770796
43398,0,0.41122943
43399,1,0.7823418
43400,0,0.09110057
43401,1,0.96676755
43402,0,0.037858926
43403,1,0.6038141
43404,0,0.23554686
43405,0,0.05673557
43406,0,0.38345316
43407,0,0.24133399
43408,1,0.91396093
43409,0,0.072360225
43410,1,0.51666677
43411,1,0.7252826
43412,0,0.2365135
43413,1,0.61518896
43414,0,0.1580467
43415,0,0.1898771
43416,1,0.9106218
43417,0,0.09091546
43418,1,0.81359404
43419,1,0.676617
43420,0,0.12071184
43421,1,0.9091173
43422,1,0.9786888
43423,0,0.24390481
43424,0,0.094333276
43425,0,0.28707138
43426,1,0.83737284
43427,1,0.77536356
43428,1,0.8110513
43429,1,0.7957971
43430,0,0.059119623
43431,1,0.69180644
43432,0,0.011904545
43433,0,0.22583812
43434,1,0.68446875
43435,0,0.007484618
43436,1,0.926658
43437,0,0.06977945
43438,0,0.2530168
43439,1,0.65770817
43440,0,0.0055195643
43441,1,0.96039987
43442,0,0.07103274
43443,1,0.86492157
43444,1,0.5678294
43445,0,0.32763797
43446,1,0.8495743
43447,1,0.87992346
43448,0,0.34219646
43449,0,0.120202646
43450,1,0.7843719
43451,0,0.13883409
43452,0,0.06187156
43453,1,0.81537557
43454,0,0.11171544
43455,1,0.8446773
43456,0,0.1269241
43457,0,0.38732967
43458,1,0.7681539
43459,0,0.09550539
43460,0,0.4065781
43461,0,0.14429547
43462,0,0.4935405
43463,0,0.4919999
43464,0,0.20346238
43465,0,0.052603126
43466,0,0.13277172
43467,0,0.081549436
43468,0,0.03484928
43469,0,0.07357957
43470,0,0.062161982
43471,1,0.8314094
43472,0,0.4381189
43473,1,0.6326969
43474,0,0.43727204
43475,0,0.03431763
43476,0,0.4135916
43477,0,0.012625348
43478,0,0.37900513
43479,1,0.8752207
43480,1,0.8240649
43481,0,0.22551623
43482,1,0.9557902
43483,1,0.5033221
43484,0,0.14457035
43485,0,0.101393335
43486,0,0.017600052
43487,1,0.61457765
43488,0,0.20765692
43489,1,0.8957225
43490,0,0.14019819
43491,0,0.12467124
43492,0,0.0742642
43493,0,0.44418722
43494,0,0.06279734
43495,0,0.079698145
43496,1,0.7332273
43497,1,0.84158635
43498,1,0.7843013
43499,0,0.42872122
43500,1,0.55179083
43501,1,0.8322179
43502,1,0.71437883
43503,0,0.24165872
43504,0,0.13629869
43505,0,0.11278293
43506,1,0.617178
43507,0,0.06539392
43508,1,0.978368
43509,1,0.90068734
43510,0,0.107620195
43511,0,0.49163142
43512,0,0.18205802
43513,0,0.0023072064
43514,1,0.53064215
43515,1,0.79158044
43516,1,0.8186487
43517,1,0.91538686
43518,1,0.81244385
43519,0,0.3111958
43520,0,0.38495833
43521,0,0.27995417
43522,0,4.6741123e-20
43523,0,0.08425783
43524,1,0.85888207
43525,1,0.6059674
43526,0,0.19616759
43527,1,0.9062171
43528,0,0.27657554
43529,0,0.24664354
43530,0,0.07524034
43531,1,0.79768944
43532,0,0.09165796
43533,0,0.4977977
43534,0,0.43190435
43535,1,0.59101266
43536,0,0.1131444
43537,1,0.68227625
43538,1,0.6708038
43539,0,0.43404147
43540,1,0.7888333
43541,0,0.12472052
43542,0,0.06715433
43543,0,0.108412616
43544,0,0.0046071834
43545,1,0.5039389
43546,0,0.3508829
43547,1,0.93614966
43548,0,0.13819201
43549,0,0.28954962
43550,0,0.0952877
43551,0,0.13014877
43552,1,0.7873783
43553,0,0.4119902
43554,0,0.24710518
43555,1,0.8019796
43556,1,0.96176547
43557,0,0.14072357
43558,0,0.3053746
43559,0,0.2112064
43560,0,0.02812245
43561,0,0.4944478
43562,0,0.38377795
43563,0,0.4513192
43564,0,0.009039502
43565,0,0.013208153
43566,1,0.91832536
43567,0,0.15130661
43568,1,0.95270336
43569,0,0.45101327
43570,0,0.094702676
43571,0,0.27487564
43572,0,0.00032894692
43573,0,0.11107944
43574,0,0.13045636
43575,1,0.6973704
43576,1,0.60306984
43577,0,0.21556056
43578,1,0.7247933
43579,0,0.0116954185
43580,0,0.11535342
43581,1,0.8952639
43582,1,0.89497733
43583,1,0.52949774
43584,1,0.9376186
43585,1,0.8135049
43586,1,0.5035454
43587,0,0.3635402
43588,0,0.11937475
43589,1,0.5270446
43590,0,0.34865817
43591,0,0.12010536
43592,0,0.20807785
43593,0,0.33286163
43594,0,0.18206409
43595,1,0.87115026
43596,0,0.47005054
43597,0,0.11381615
43598,0,0.26589635
43599,1,0.915362
43600,1,0.74216837
43601,0,0.15662064
43602,0,0.2406145
43603,1,0.7963708
43604,1,0.5709589
43605,0,0.109636165
43606,0,0.3854022
43607,0,0.102096036
43608,1,0.7079054
43609,0,0.25699967
43610,1,0.81578773
43611,1,0.7460269
43612,1,0.88758504
43613,1,0.77629113
43614,1,0.728285
43615,1,0.7946692
43616,0,0.084117875
43617,0,0.010900508
43618,0,0.28688714
43619,0,0.4195836
43620,0,0.17444502
43621,0,0.4241507
43622,1,0.7383292
43623,1,0.9433135
43624,0,0.1712687
43625,0,0.006858319
43626,1,0.97067165
43627,1,0.9432958
43628,0,0.044164926
43629,0,0.29641545
43630,0,0.13766263
43631,1,0.7082509
43632,0,0.33086744
43633,1,0.85887814
43634,1,0.9487883
43635,0,0.20250975
43636,1,0.6546982
43637,0,0.047800954
43638,0,0.08616668
43639,0,0.2577057
43640,0,0.49199474
43641,0,0.00051127106
43642,0,0.16795136
43643,0,0.009360673
43644,1,0.7910486
43645,0,0.09995053
43646,0,0.22830607
43647,0,0.077228405
43648,0,0.18537375
43649,1,0.8076059
43650,0,0.030009268
43651,0,0.2687583
43652,1,0.96689504
43653,1,0.64294153
43654,1,0.65465444
43655,0,0.22871493
43656,0,0.0140652675
43657,0,4.615111e-05
43658,0,0.26707298
43659,0,0.26196975
43660,0,0.0029402983
43661,1,0.7497304
43662,1,0.8426922
43663,0,0.43807235
43664,1,0.9186846
43665,1,0.5873299
43666,0,0.004746105
43667,1,0.7664837
43668,0,0.08569081
43669,0,0.16133252
43670,0,0.26290202
43671,0,0.17173682
43672,1,0.7977629
43673,0,0.25757954
43674,0,0.06625967
43675,0,0.26376164
43676,0,0.008409536
43677,0,0.16866733
43678,0,0.16701843
43679,0,0.22813667
43680,1,0.8789434
43681,0,0.2556532
43682,0,0.053944964
43683,1,0.8507302
43684,0,0.07922061
43685,0,0.28558698
43686,0,0.07465218
43687,0,0.029886734
43688,0,0.17136432
43689,0,0.2836985
43690,0,0.18854448
43691,0,0.24610859
43692,0,0.021198042
43693,1,0.8123423
43694,0,0.04948195
43695,0,0.0021196464
43696,1,0.80946046
43697,1,0.9389675
43698,0,0.00010737495
43699,0,0.35041833
43700,0,0.28209454
43701,0,0.4031251
43702,0,0.0965553
43703,0,0.32699642
43704,0,0.08842214
43705,0,0.10986329
43706,0,0.33732936
43707,0,7.357993e-07
43708,0,0.44317767
43709,0,0.40697685
43710,0,0.33253944
43711,1,0.510546
43712,0,0.03865513
43713,0,0.21387729
43714,0,0.36037517
43715,0,0.19209991
43716,0,0.34885177
43717,1,0.6842214
43718,0,0.15381718
43719,0,0.1910639
43720,0,0.42972228
43721,1,0.91890794
43722,1,0.76914704
43723,0,0.08377352
43724,0,0.2935794
43725,0,0.2619028
43726,1,0.60548085
43727,1,0.8227334
43728,0,0.20635395
43729,0,0.10491955
43730,0,0.05804645
43731,0,0.120331965
43732,1,0.67575943
43733,0,0.2780014
43734,0,0.15524441
43735,0,0.19359006
43736,0,0.08530515
43737,0,0.4249642
43738,0,0.22982608
43739,0,0.21960343
43740,0,0.06294886
43741,1,0.78985906
43742,0,0.13947423
43743,1,0.8465466
43744,0,0.2691377
43745,0,0.32997492
43746,0,0.10824772
43747,0,0.13930246
43748,1,0.77001226
43749,0,0.11841461
43750,1,0.5969813
43751,0,0.016591847
43752,1,0.73454016
43753,0,0.32438785
43754,0,0.25799355
43755,0,0.12031536
43756,0,0.43171823
43757,0,0.1473911
43758,0,0.30072588
43759,0,0.28932148
43760,1,0.5779485
43761,0,0.032044034
43762,0,0.14809729
43763,0,0.012876749
43764,0,0.06531286
43765,1,0.90421957
43766,0,0.120579705
43767,1,0.5218056
43768,1,0.83971083
43769,1,0.8815048
43770,0,0.019507589
43771,1,0.8269358
43772,0,0.06965051
43773,0,0.38152954
43774,0,0.0033707654
43775,1,0.5585346
43776,1,0.84093624
43777,0,7.712632e-05
43778,0,0.11034873
43779,0,0.47896588
43780,0,0.10482925
43781,1,0.9614409
43782,0,0.19563459
43783,0,0.4100466
43784,1,0.60762817
43785,0,0.049204897
43786,1,0.74376607
43787,0,0.44830602
43788,1,0.68677485
43789,0,0.0726099
43790,0,0.16096169
43791,0,0.13427351
43792,0,0.15496556
43793,1,0.6901525
43794,1,0.79094136
43795,0,0.40283945
43796,0,0.25428492
43797,0,0.3005928
43798,0,0.04274021
43799,1,0.9533456
43800,1,0.8045654
43801,1,0.84556574
43802,0,0.07308289
43803,1,0.8256276
43804,0,0.06340179
43805,1,0.92119384
43806,1,0.886807
43807,1,0.53157854
43808,1,0.7824762
43809,0,0.33393016
43810,1,0.86169577
43811,0,0.3960318
43812,0,0.14938408
43813,0,0.08295081
43814,1,0.7250326
43815,0,0.30194777
43816,1,0.82527214
43817,1,0.7388974
43818,1,0.7853846
43819,0,0.12996304
43820,1,0.75944644
43821,1,0.52344793
43822,0,0.4869007
43823,0,0.180791
43824,0,0.37209877
43825,0,0.06887438
43826,0,0.09043269
43827,0,0.100979306
43828,0,0.23732053
43829,1,0.7637867
43830,1,0.798719
43831,0,0.1984419
43832,0,0.19157505
43833,0,0.023479568
43834,0,0.16454887
43835,0,0.09726483
43836,1,0.7272727
43837,1,0.7917354
43838,1,0.8755442
43839,0,0.122928515
43840,0,0.08489091
43841,0,0.03778223
43842,0,0.3248173
43843,0,0.13547505
43844,0,0.2500761
43845,1,0.60798514
43846,1,0.55179083
43847,0,0.18706274
43848,1,0.8297183
43849,1,0.77092177
43850,0,0.06395269
43851,0,0.3648565
43852,0,0.16563031
43853,0,0.34093046
43854,1,0.94423634
43855,1,0.9590615
43856,1,0.81347734
43857,0,0.33945465
43858,0,0.20190005
43859,0,0.15025991
43860,0,0.24713732
43861,0,0.016453732
43862,1,0.9584262
43863,1,0.8497767
43864,0,0.2039949
43865,0,0.3884957
43866,0,0.4397773
43867,0,8.368755e-06
43868,0,0.12971707
43869,0,4.11877e-29
43870,1,0.88520974
43871,1,0.52761525
43872,0,0.10023886
43873,1,0.8778751
43874,1,0.9828394
43875,0,0.26107505
43876,0,0.009624308
43877,0,0.4986147
43878,1,0.9561144
43879,0,0.1479367
43880,1,0.8243021
43881,0,0.05461229
43882,0,0.03229889
43883,0,0.10945221
43884,0,0.43190435
43885,1,0.64552057
43886,0,0.1966204
43887,1,0.9671996
43888,1,0.7031476
43889,0,0.06060534
43890,1,0.7227028
43891,0,0.22744898
43892,0,0.38373372
43893,0,0.07630257
43894,0,0.099316895
43895,1,0.89997125
43896,1,0.796336
43897,0,0.031839352
43898,1,0.7952309
43899,0,0.0035308124
43900,0,0.10620496
43901,0,0.27892503
43902,0,0.48687044
43903,1,0.8348543
43904,0,0.029755957
43905,1,0.82001686
43906,1,0.96911216
43907,0,0.25451186
43908,0,0.37862766
43909,0,0.037113626
43910,1,0.72528076
43911,0,0.42589962
43912,1,0.9658821
43913,0,0.20269947
43914,0,0.333821
43915,0,0.23368573
43916,0,0.33472908
43917,1,0.8478914
43918,0,0.16904524
43919,1,0.69043165
43920,1,0.7267827
43921,0,0.40721893
43922,1,0.76988375
43923,0,0.17422166
43924,0,0.3978635
43925,0,0.21487254
43926,0,0.33904043
43927,0,0.08794306
43928,1,0.91342956
43929,1,0.60046893
43930,0,0.21232076
43931,1,0.97250277
43932,0,0.1321977
43933,0,0.20811243
43934,0,0.013492291
43935,1,0.6769614
43936,1,0.76533085
43937,0,0.04656636
43938,0,0.4445807
43939,0,0.30251005
43940,1,0.7718745
43941,1,0.94811517
43942,0,0.13270696
43943,0,0.14175491
43944,0,4.9412057e-07
43945,1,0.81507593
43946,0,0.048580773
43947,0,0.27659717
43948,1,0.90382266
43949,0,0.40086403
43950,1,0.82035166
43951,0,0.34508684
43952,0,0.4742885
43953,0,0.09716859
43954,0,0.057442795
43955,0,0.08128138
43956,1,0.9534506
43957,0,7.6384083e-07
43958,0,0.05186569
43959,0,0.15415658
43960,0,0.020309879
43961,0,0.1634276
43962,0,0.24977964
43963,0,0.07270241
43964,0,0.12931894
43965,1,0.9717676
43966,1,0.7948312
43967,1,0.85187316
43968,0,0.23364227
43969,0,0.15942416
43970,0,0.08931559
43971,0,0.22143193
43972,1,0.74096054
43973,0,0.15529127
43974,0,0.019322384
43975,1,0.95528406
43976,0,0.39743492
43977,1,0.65562665
43978,1,0.5344156
43979,1,0.8392293
43980,1,0.73189837
43981,0,0.39428636
43982,0,0.23577565
43983,1,0.7878379
43984,1,0.9349815
43985,1,0.92205966
43986,0,0.1714545
43987,0,0.43469688
43988,0,0.2559958
43989,0,0.015176794
43990,1,0.72913504
43991,0,0.17617066
43992,0,0.39557183
43993,0,0.024005283
43994,0,0.11661134
43995,0,0.39267835
43996,0,0.19340521
43997,0,0.0001563694
43998,0,0.108130656
43999,0,0.17260519
44000,1,0.82580197
44001,0,0.05137556
44002,0,0.18504025
44003,0,0.2511286
44004,1,0.79988545
44005,1,0.8042168
44006,0,0.07246829
44007,0,0.0879869
44008,0,0.028247869
44009,0,0.07791537
44010,0,0.3754814
44011,0,0.06631012
44012,1,0.7374264
44013,0,0.15565412
44014,1,0.7199734
44015,1,0.79063654
44016,0,0.21709955
44017,1,0.60546774
44018,1,0.7981661
44019,1,0.76489925
44020,1,0.90476227
44021,1,0.9030829
44022,0,0.05213938
44023,1,0.79899013
44024,0,0.27587274
44025,0,0.013398565
44026,0,0.44537884
44027,0,0.06179536
44028,0,1.4873971e-05
44029,0,0.09765437
44030,0,0.3551149
44031,1,0.89039016
44032,0,0.040406037
44033,0,0.071849965
44034,1,0.8362717
44035,1,0.9851506
44036,0,0.2656742
44037,1,0.9711244
44038,0,0.053199604
44039,0,0.15595166
44040,0,0.37077072
44041,0,0.11475574
44042,0,0.2184752
44043,0,0.47257942
44044,0,0.12835056
44045,0,0.050313156
44046,1,0.7607568
44047,0,0.17958029
44048,1,0.81700283
44049,1,0.7186379
44050,0,0.08616129
44051,0,0.030757597
44052,0,0.2725119
44053,1,0.7563205
44054,0,0.055112228
44055,0,0.34604952
44056,0,0.45025963
44057,1,0.87375975
44058,1,0.71630186
44059,0,0.18932503
44060,0,0.36899933
44061,0,0.10172351
44062,0,0.16105473
44063,1,0.95990807
44064,1,0.8185492
44065,0,0.048525088
44066,0,0.11515454
44067,0,0.36611968
44068,0,0.14073533
44069,1,0.9784549
44070,0,0.2695281
44071,0,0.32456702
44072,1,0.6103031
44073,0,0.29504842
44074,0,0.18452942
44075,0,0.43137884
44076,0,0.16024259
44077,1,0.53992236
44078,0,0.023934748
44079,1,0.9771409
44080,0,0.07102408
44081,1,0.8644359
44082,0,0.19406547
44083,1,0.8405349
44084,1,0.9598293
44085,0,0.15219438
44086,0,0.47045285
44087,0,0.0061095436
44088,1,0.78794616
44089,0,0.4388008
44090,1,0.8977571
44091,0,0.36020476
44092,0,0.019577617
44093,0,0.42378086
44094,1,0.98735327
44095,1,0.9476773
44096,1,0.71814007
44097,1,0.7880634
44098,1,0.83739376
44099,0,0.13702306
44100,0,0.47486538
44101,1,0.89570457
44102,1,0.857203
44103,0,0.16764806
44104,0,0.13301322
44105,1,0.69618404
44106,0,0.4030253
44107,0,0.03896306
44108,1,0.56169164
44109,0,0.098084174
44110,0,0.27339792
44111,0,0.37683105
44112,0,0.31371263
44113,0,0.10185863
44114,1,0.96583253
44115,0,0.33540562
44116,0,0.18295197
44117,1,0.81420535
44118,0,0.4398053
44119,1,0.6972155
44120,0,0.017213278
44121,0,0.4420955
44122,1,0.5965074
44123,1,0.77855545
44124,0,0.18551405
44125,0,0.06420748
44126,1,0.8095593
44127,0,0.01278651
44128,0,0.13267086
44129,1,0.5237797
44130,1,0.731668
44131,0,0.20732537
44132,0,0.20747474
44133,0,0.20719227
44134,1,0.9490253
44135,0,0.08275058
44136,0,0.09876962
44137,0,0.09121453
44138,0,0.17211403
44139,1,0.94821906
44140,1,0.8062853
44141,0,0.109724455
44142,0,0.12963147
44143,0,0.007200302
44144,0,0.16983075
44145,0,0.15976085
44146,1,0.8287877
44147,0,0.33386916
44148,0,0.26409504
44149,0,0.18726894
44150,0,0.10270617
44151,1,0.7140427
44152,1,0.695677
44153,1,0.57229763
44154,0,0.2044964
44155,0,0.008317293
44156,0,0.28331122
44157,0,0.44396812
44158,1,0.8366283
44159,0,0.08112757
44160,0,0.031940073
44161,0,0.24936204
44162,0,0.12244714
44163,0,0.15168475
44164,1,0.77087915
44165,0,0.15172648
44166,0,0.072294556
44167,1,0.57800436
44168,0,0.016683389
44169,0,0.40141296
44170,0,0.16488644
44171,0,0.13410512
44172,0,0.11800485
44173,0,0.34012556
44174,0,0.29552507
44175,1,0.82400674
44176,0,0.082884595
44177,0,0.24635525
44178,1,0.91100925
44179,0,0.050440043
44180,0,0.40519682
44181,1,0.55586106
44182,1,0.9140443
44183,0,0.19855338
44184,1,0.97364295
44185,0,0.2288754
44186,0,0.37054247
44187,1,0.7340672
44188,0,0.08333173
44189,0,0.082174145
44190,1,0.69708455
44191,0,0.11359575
44192,1,0.5736555
44193,0,2.6035525e-07
44194,1,0.8332554
44195,1,0.57653975
44196,0,0.23446104
44197,0,0.117066115
44198,0,0.41851312
44199,0,0.20171927
44200,0,0.45332202
44201,1,0.94557893
44202,0,0.005762412
44203,0,0.13533308
44204,0,0.15664896
44205,0,0.28278553
44206,0,0.016808847
44207,0,0.27208754
44208,1,0.7455511
44209,1,0.74619377
44210,0,0.00025057016
44211,1,0.5364128
44212,1,0.8514765
44213,0,0.00942714
44214,0,0.1776029
44215,0,0.18029095
44216,0,0.16265467
44217,0,0.1302513
44218,0,0.14188686
44219,1,0.97903913
44220,0,0.35898024
44221,0,0.032904267
44222,0,0.16385649
44223,0,0.015029975
44224,1,0.9404517
44225,0,0.23556365
44226,0,0.39158735
44227,0,0.22106862
44228,0,0.41652012
44229,0,0.20945095
44230,0,0.1081212
44231,1,0.73840123
44232,1,0.8220882
44233,0,0.41761932
44234,0,0.3065444
44235,0,0.04067849
44236,1,0.9225365
44237,1,0.84816146
44238,1,0.6769365
44239,0,0.19032067
44240,0,0.02739556
44241,0,0.104393505
44242,1,0.7823421
44243,1,0.7213607
44244,0,0.016385686
44245,0,0.2058051
44246,0,0.28690708
44247,0,0.30798668
44248,1,0.8982547
44249,0,0.040306754
44250,1,0.8278901
44251,1,0.707645
44252,1,0.7451533
44253,1,0.8256747
44254,0,0.25641736
44255,0,0.13591304
44256,1,0.6556211
44257,1,0.80015737
44258,0,0.48274782
44259,0,0.4347552
44260,0,0.10983471
44261,1,0.962826
44262,0,0.15071258
44263,1,0.9055255
44264,0,0.14015482
44265,0,0.1034639
44266,0,0.052246675
44267,1,0.6745081
44268,1,0.60281104
44269,0,0.34654915
44270,0,0.47010675
44271,1,0.74854404
44272,1,0.5089823
44273,0,0.1641782
44274,0,0.006168589
44275,0,0.16690037
44276,1,0.648576
44277,1,0.7623775
44278,0,0.24080753
44279,0,0.06686097
44280,1,0.6011858
44281,0,0.18615195
44282,0,0.12724458
44283,1,0.59500456
44284,0,0.21238051
44285,0,0.46600515
44286,1,0.5103268
44287,0,0.30265567
44288,1,0.801152
44289,1,0.9364694
44290,0,0.2896194
44291,1,0.97120947
44292,0,4.4362518e-05
44293,1,0.82334733
44294,1,0.60518736
44295,0,0.17736538
44296,1,0.9455337
44297,0,0.0847557
44298,1,0.535069
44299,1,0.8257406
44300,0,0.15136787
44301,1,0.8301802
44302,0,0.38686833
44303,0,0.44957206
44304,0,0.06765469
44305,0,0.10347149
44306,1,0.9363983
44307,0,0.26473865
44308,0,0.21974774
44309,0,0.15773891
44310,1,0.8260205
44311,0,0.014216036
44312,0,0.18071845
44313,1,0.57915926
44314,1,0.7100178
44315,0,0.38935307
44316,0,0.067298636
44317,0,0.07117245
44318,0,0.1588154
44319,1,0.8066415
44320,0,0.049528424
44321,0,0.2590021
44322,0,0.42570597
44323,0,0.04210686
44324,0,0.31605545
44325,0,0.2511132
44326,0,0.038796265
44327,0,0.119482875
44328,0,0.32966763
44329,0,0.12483425
44330,0,0.109899506
44331,1,0.77140903
44332,0,0.31465095
44333,0,0.2011229
44334,0,0.19818212
44335,1,0.53739256
44336,0,0.05054321
44337,0,0.06798038
44338,1,0.586178
44339,0,0.38394278
44340,0,0.17098066
44341,1,0.6912316
44342,1,0.7831973
44343,1,0.662875
44344,0,0.3911872
44345,0,0.062126227
44346,0,0.18704024
44347,0,0.35222518
44348,0,0.34025043
44349,0,0.20564811
44350,1,0.8489969
44351,0,0.08014508
44352,0,0.2900823
44353,0,0.04740308
44354,0,0.082944535
44355,0,0.43190435
44356,0,0.06915335
44357,0,0.22901592
44358,0,0.1997329
44359,0,0.35402328
44360,1,0.8517465
44361,1,0.75622165
44362,0,0.33916023
44363,0,6.625779e-08
44364,0,0.15193887
44365,0,0.27160573
44366,0,0.3989921
44367,0,0.2256045
44368,1,0.8434592
44369,0,0.22027703
44370,1,0.52797484
44371,0,0.009216914
44372,0,0.05765194
44373,0,0.2259717
44374,0,0.044501077
44375,1,0.73784894
44376,1,0.80549157
44377,1,0.81868464
44378,0,0.39511576
44379,1,0.79729956
44380,1,0.8927932
44381,0,0.497645
44382,0,0.15556239
44383,1,0.52053165
44384,1,0.67499197
44385,0,0.03243914
44386,0,0.35676408
44387,0,0.081644565
44388,1,0.5304406
44389,0,0.23163378
44390,0,0.005969017
44391,0,0.34112027
44392,0,0.4152371
44393,1,0.54537797
44394,1,0.9337142
44395,0,0.07214745
44396,0,0.33288443
44397,1,0.7856333
44398,0,0.06809796
44399,0,0.1327652
44400,0,0.47793096
44401,0,0.18637322
44402,1,0.75756633
44403,0,0.3699653
44404,0,0.24885082
44405,1,0.81861424
44406,1,0.95722073
44407,0,0.11310259
44408,1,0.69537574
44409,1,0.7746556
44410,0,0.18207286
44411,1,0.89639413
44412,0,0.031949982
44413,0,0.48509344
44414,1,0.8438211
44415,0,0.37729102
44416,0,0.22835608
44417,0,0.06082704
44418,1,0.9622181
44419,0,0.023817655
44420,0,0.09916104
44421,0,0.14320086
44422,0,0.06398384
44423,1,0.7088984
44424,0,0.022491721
44425,1,0.78479147
44426,1,0.7632694
44427,1,0.90872586
44428,0,0.2116654
44429,0,0.05108818
44430,0,0.48550972
44431,0,0.024844853
44432,0,0.011214314
44433,1,0.6247257
44434,0,0.16454725
44435,0,0.10588279
44436,1,0.85768473
44437,0,0.2467273
44438,0,0.09661128
44439,0,0.035596717
44440,0,0.021218946
44441,0,0.3801864
44442,1,0.5624731
44443,1,0.64305514
44444,0,0.38802272
44445,1,0.94281703
44446,0,0.3956354
44447,0,0.077411115
44448,0,0.17535302
44449,1,0.79524267
44450,0,0.016161527
44451,1,0.79383355
44452,0,0.45345205
44453,1,0.804175
44454,1,0.9107878
44455,1,0.9533904
44456,0,0.18890986
44457,1,0.7641203
44458,0,5.4773047e-11
44459,0,0.070148006
44460,0,0.03382247
44461,0,0.10816276
44462,0,0.16805884
44463,1,0.90460265
44464,1,0.79217494
44465,0,0.10500023
44466,1,0.7848413
44467,0,0.00035770153
44468,0,0.061168153
44469,0,0.4606649
44470,0,5.3312365e-06
44471,0,0.2400323
44472,1,0.8604092
44473,1,0.9519758
44474,0,0.13254398
44475,0,0.28452462
44476,0,0.08353048
44477,0,0.028636463
44478,1,0.734389
44479,0,0.2794515
44480,0,0.14391486
44481,0,0.03204319
44482,0,0.16467555
44483,1,0.79777986
44484,0,0.098663755
44485,0,0.34910712
44486,1,0.7992924
44487,0,0.33499455
